Id,vader_neg,vader_neu,vader_pos,vader_compound,Product_name,Review,Rating,TextBlob_polarity,TextBlob_subjectivity
311,0.0,0.564,0.436,0.4754,LAVA Gem  (Blue Gold S),This phone is very nice.,5,0.78,1.0
312,0.0,0.623,0.377,0.2057,LAVA Gem  (Blue Gold S),Buy without any hesitation,5,0.0,0.0
313,0.0,0.256,0.744,0.4404,LAVA Gem  (Blue Gold S),Good product....,4,0.7,0.6000000000000001
314,0.0,0.256,0.744,0.4404,LAVA Gem  (Blue Gold S),Good phone,4,0.7,0.6000000000000001
315,0.0,0.495,0.505,0.9896,"APPLE iPhone SE (Red, 64 GB)",Great device. Let me tell the Pros..1. Superb build quality 2. Great display. 3. Camera is great in good lighting conditions 4. Processing is great. 5. Sound is superb. 6. Call quality is great. 7. Red colour looks superb.8. Portrait mode photography is Superb.,5,0.7363636363636364,0.7045454545454546
316,0.067,0.639,0.294,0.8479,"APPLE iPhone SE (Red, 64 GB)","Who all loves older size i.e., 4.7 inch type should definitely go for this.  Nothing is better than XR, XS or 11. Best for price and usage.",5,0.41666666666666663,0.4083333333333333
317,0.0,0.766,0.234,0.9761,"APPLE iPhone SE (Red, 64 GB)",Can be surely preferred as your first iphone Value for money Some what battery is not sufficient but as we already know about the batteries of iphone Camera is up to mark but there is insufficiency of night mode wideangle mode but that’s ok its not a big deal Display performance is good enough Overall lookup is impressive and off course attractive Speakers are mind blowing dual speaker setup which is quite loud compared to others At this price range this phone is best if you are intere...,4,0.44090909090909086,0.5474747474747474
318,0.0,0.729,0.271,0.9806,"APPLE iPhone SE (Red, 64 GB)",This is the first iPhone I hv bought .. It’s bit diff for me using this first first as for so many years I hv been using android.. but I am actually liking it .. The camera omg it’s really awesome .. like it feels classy using this .. Battery is also as of now good enough .. I am writing this review after using it for 40 days.. if anyone is thinking of buying this pls go for it .. Thanks.,4,0.325,0.48
319,0.0,0.586,0.414,0.9062,"APPLE iPhone SE (Red, 64 GB)",One of Best phone in 2020..Excellent Camera and Performance..battery also good without Games..Thanks u Flipkart Best offer and fastest delivery .,5,0.9,0.4000000000000001
320,0.0,0.895,0.105,0.8689,"APPLE iPhone SE (Red, 64 GB)",Great camera for pics and videos Battery life is good so far with some setting turn of which i never use and when i use i turn those on and i use it in power saving mode all the time so a full day with light gaming of 1hr or more using camera for 1hr or more listening music in my car on youtube and Bluetooth on for couple of hours it gives me full day of battery varing from 4/5 to 6/7 hours sot per dayPerformance is top notch plays every game and every task with easeVery premium phone look...,5,0.38,0.6050000000000001
321,0.032,0.684,0.284,0.9765,"APPLE iPhone SE (Red, 64 GB)","This iPhone SE is the best phone ever you get. Beautifully designed gives a classy look in your palms. Moreover, performance wise it is a benchmark. You will not be disappointed in this budget. My purchase point was its size. If you are looking for the same you won’t be disappointed. I strongly recommend this phone to people who is more work oriented. Game loves should skip this phone as this is not a game phone. Best features with stunning looks & performance. Battery life is very good...",5,0.3066666666666667,0.6313095238095238
322,0.102,0.724,0.173,0.6124,"APPLE iPhone SE (Red, 64 GB)",Mobile is very handy. Packed with good performances and nice camera. This is my first iPhone. Very good experience with Apple. Battery is worst. I am hardly getting 5 hours screen on time.  Positive thing is I came to know how many hours I was spending on my mobile. Because of poor battery now I am only using mobile for 4 hours a day.,4,0.20687327823691462,0.7182231404958678
323,0.046,0.797,0.157,0.8955,"APPLE iPhone SE (Red, 64 GB)",This is my second iphone after iphone 4s. I’ve been a long time android user in between. I’ll tell you who this phone is for. Prospective buyers can then decide1. For photo and video enthusiasts. Very reliable camera. Fast and excellent picture quality. Videos are absolutely stable and professional quality. You would be amazed how many people shoot Youtube videos on an iPhone. The only downside is that the display doesn’t do justice to the photos and videos you have taken. Night photos are ...,5,0.23888888888888893,0.5333333333333333
324,0.021,0.741,0.238,0.9476,"APPLE iPhone SE (Red, 64 GB)","Totally worth the price if:- you are a iOS fan- like compact phone- want to switch from android to iPhone- you like clicking some good photos (camera is unbeatable)- you multitask (normal phones get stuck between apps, this will keep you going without a hiatus (lag)- you like to listen to music (have 2 speakers, one on the front, and another below; when I watch a movie with 4d-5d music, it feels like Dolby atmos)There a lot a technical advantages too which I dont want to get into (yo...",4,0.2875,0.36250000000000004
325,0.0,0.656,0.344,0.9501,"POCO C31 (Shadow Gray, 64 GB)  (4 GB RAM)","This is best budget phone.... Poco C31, and order this product because I have Poco M2 Reloaded, i was gift this phone to my sister on her birthday, she loved it Thanks Flipkart for fast delivery Thanks Poco Team",4,0.4600000000000001,0.42000000000000004
326,0.026,0.841,0.133,0.817,"POCO C31 (Shadow Gray, 64 GB)  (4 GB RAM)",Pros : 1. Colour and design.2. Big display at low price.3. Camera as expected at this price range.4. Battery is good. Lasting almost 1.5 days.Cons : 1. Working slow.2. Ram management is not upto the mark.3. Camera is not good comparison to Redmi and Realme. Redmi and realme click far better than this mobile at this price.4. Not for gaming.5. Missing back cover in the package. At this price other companies provides back covers.,3,0.04374999999999999,0.32708333333333334
327,0.0,1.0,0.0,0.0,"POCO C31 (Shadow Gray, 64 GB)  (4 GB RAM)",Budget mobile,5,0.0,0.0
328,0.0,0.508,0.492,0.4404,"POCO C31 (Shadow Gray, 64 GB)  (4 GB RAM)",Camera quality is good,5,0.7,0.6000000000000001
329,0.0,0.58,0.42,0.4404,"POCO C31 (Shadow Gray, 64 GB)  (4 GB RAM)",Vary good product POCO C31Good,5,0.7,0.6000000000000001
330,0.0,0.0,1.0,0.6249,"POCO C31 (Shadow Gray, 64 GB)  (4 GB RAM)",Superb,5,1.0,1.0
331,0.0,0.26,0.74,0.6908,"POCO C31 (Shadow Gray, 64 GB)  (4 GB RAM)",Nice products👍 thanks Filipcard,5,0.4,0.6
332,0.0,0.26,0.74,0.431,"POCO C31 (Shadow Gray, 64 GB)  (4 GB RAM)",Not bad,4,0.3499999999999999,0.6666666666666666
333,0.0,0.385,0.615,0.4927,"POCO C31 (Shadow Gray, 64 GB)  (4 GB RAM)",Very good ptoduct,5,0.9099999999999999,0.7800000000000001
334,0.0,0.263,0.737,0.4215,"POCO C31 (Shadow Gray, 64 GB)  (4 GB RAM)",Nice mobile,5,0.6,1.0
335,0.039,0.764,0.196,0.899,"POCO C31 (Royal Blue, 32 GB)  (3 GB RAM)",Fantastic phone. I loved it. Looks better then the photos in showcase. I will suggest this phone to People who are looking for a good budget phone. But the camera is not that good. The phone lags sometimes. Because it has 3gb of ram and MIUI is heavy. I will suggest the 4gb version. The CPU is powerful enough for daily tasks. It gives a premium experience. (Better then redmi) It doesn't have any ads.,5,0.36,0.5900000000000001
336,0.0,0.485,0.515,0.93,"POCO C31 (Royal Blue, 32 GB)  (3 GB RAM)","Phone is best in its price range, +Poco is knows for its best mobile, good 👍 I like it.",5,0.9,0.4000000000000001
337,0.0,0.462,0.538,0.9153,"POCO C31 (Royal Blue, 32 GB)  (3 GB RAM)",Vry vry good quality and performance is too good awesome design / everything is too good,5,0.7749999999999999,0.7000000000000001
338,0.0,0.64,0.36,0.8957,"POCO C31 (Royal Blue, 32 GB)  (3 GB RAM)","This is 2nd buy of poco brand, it is easy to operate, good for an average user, cost wise also looks better than other brands.",4,0.294047619047619,0.5154761904761905
339,0.0,0.911,0.089,0.8172,"POCO C31 (Royal Blue, 32 GB)  (3 GB RAM)","It's more than a week buying poco C31. Honestly in my view I was little bit afraid of it's size, battery backup and display aspects but it just surprised me now that nowadays you can afford a good phone too in this much cost! Camera- avg but still gives you a feel to capture some micro shotsBattery- I just charge it 100% in the morning and ít backup let me use it the entire day. It consumes 70% in a day even after a heavy use.Processor- I almost used more than half of it's RAM ßtill it run...",5,0.1359848484848485,0.571969696969697
340,0.0,0.0,1.0,0.7783,"POCO C31 (Royal Blue, 32 GB)  (3 GB RAM)",Super good,5,0.5166666666666666,0.6333333333333333
341,0.0,0.648,0.352,0.946,"POCO C31 (Royal Blue, 32 GB)  (3 GB RAM)",Good mobile for budget range... Camera is average but this is ok for this range and battery backup is good... Performance is good for normal users... Overall good smartphone at this price... Thanks to Flipkart,4,0.3888888888888889,0.46111111111111114
342,0.0,0.0,1.0,0.5994,"POCO C31 (Royal Blue, 32 GB)  (3 GB RAM)",Super,5,0.3333333333333333,0.6666666666666666
343,0.0,0.499,0.501,0.8765,"POCO C31 (Royal Blue, 32 GB)  (3 GB RAM)",Nice phone with okay display but good battery backup. Working smooth and overall good performance.,4,0.4833333333333334,0.5333333333333333
344,0.0,1.0,0.0,0.0,"POCO C31 (Royal Blue, 32 GB)  (3 GB RAM)",Performance- 4Battery- 5Display - 4Camera - 3Value for money- 4,5,0.0,0.0
345,0.0,0.509,0.491,0.926,LAVA A3  (White + Beige S),Very Very Very Very Very Very Good Products Nice Mobile And Best Price Thank You So Much Flipkart...,5,0.6775,0.5700000000000001
346,0.058,0.761,0.181,0.8727,LAVA A3  (White + Beige S),this is all you get for a tiny budget phone like this one. the sound quality and call quality is quite good on this phone. the best part is the battery back-up on this phone. Till now no issue with this phone although i have used for only about a month so far. Not too sure how good it will function in the future.,5,0.3777777777777778,0.6015432098765431
347,0.0,0.508,0.492,0.4404,LAVA A3  (White + Beige S),Good For Basic Usage,4,0.35,0.36250000000000004
348,0.0,0.423,0.577,0.9676,LAVA A3  (White + Beige S),"Value for money.  Excellent Battery backup.  Very Good Tower Signal ,  Very good display,  Very Good voice Clarity.  Loud speaker. Overall Very good phone.",5,0.677142857142857,0.702857142857143
349,0.0,0.616,0.384,0.9604,LAVA A3  (White + Beige S),"Awesome phone bought for my aunty best phone in this price, very useful for flexible use. Nice sound and volume, don't think gofor it. Also wireless fm works nicely. We can hear songs I the radio without headset.",5,0.665,0.6166666666666666
350,0.02,0.755,0.225,0.9542,LAVA A3  (White + Beige S),"Today, 3rd Aug, 2020, I received the mobile phone. I am very happy with the phone. it is really low price but good  feature phone. Battery is 1750 mah which is more than enough for a feature phone. Another remarkablefeature of this phone is it has inbuilt sound amplifier, that's why loudly and clearly music can be listened. This is purely indian origin phone. Feeling proud to be an Indian. Thank you Lava international.",5,0.3178571428571429,0.49861111111111117
351,0.0,0.388,0.612,0.9413,LAVA A3  (White + Beige S),"Good display, good battery perfomanance, best gift for aged people. Easy to use, light weight",3,0.5222222222222223,0.5722222222222223
352,0.046,0.655,0.299,0.9017,LAVA A3  (White + Beige S),Awesome design and features at this price point...Camera quality is not very good but decent 👌Battery backup is most highlight feature of this phone..😁I am love with this lava A3😘😘,5,0.37948717948717947,0.6456410256410257
353,0.0,0.625,0.375,0.8479,LAVA A3  (White + Beige S),Good product..You want a simple mobile using call these mobile very nice for calling and battery backup is also good with 2 days.,3,0.5449999999999999,0.6392857142857143
354,0.0,0.559,0.441,0.9837,LAVA A3  (White + Beige S),fantastic super super fast delivery very best choice for keypad mobile phone packaging is very good and very fast delivery before the date it is very glad to part of Flipkart fantastic mind blowing service from Flipkart and the product is very very good 👍👍👍👍👍👍👍👍,5,0.5396666666666667,0.7463333333333335
355,0.0,0.619,0.381,0.9067,"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)",Very nice and excellent product considering its price. Perfect 🥰. But camera doesn't seem to be of 50mp as claimed. But overall excellent product.,5,0.756,0.8
356,0.0,0.816,0.184,0.9524,"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)","This smart phone is the best smartphone in this price range. This phone is really value for money phone.Camera- 8/10Best 50MP AI triple camera with 2 MP depth and 2 MP macro camera. Image quality is better than any other smartphone in this price range. Max 1080p full hd video also record by rear camera. HDR and night mode support in the camera8 MP Front camera pic quality is better in this price range comes with front screen flash, HDR mode, ai face beautification.Max 720p video record b...",5,0.3770408163265306,0.438265306122449
357,0.0,0.672,0.328,0.9283,"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)",I have been using this phone since 5 months. fast performance. processor is very good. battery is very good. camera is okay not very good. good purchase. it is cheaper than other phones of the same configuration,5,0.3532211538461538,0.5276923076923077
358,0.0,0.808,0.192,0.8791,"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)","The build of the phone is very good and packaging was very good but transparent cover was not given by seller and the front camera is worth 8mp but the rear camera is not worth 50mp.It also does not have many applications likePhoto Gallery,Security Scanner,File Manager,Speed Connection etc.Overall, I would like to give 4 star out of 5 star.",4,0.49399999999999994,0.4520000000000001
359,0.0,0.312,0.688,0.296,"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)",Mobile ok,4,0.5,0.5
360,0.281,0.588,0.131,-0.5106,"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)",Poor camera quality Infact same time not working Poor displayPoor performanceNothing is good in this set,1,-0.025000000000000022,0.48125
361,0.252,0.576,0.173,-0.2732,"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)",Phone Is Value For Maney ..But Camera Is Bad Condition..,1,-0.6999999999999998,0.6666666666666666
362,0.0,0.854,0.146,0.4404,"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)",Osm mobile volue for money 🤑 realme is good company..and thak you so much .. flipkart very fast delivery 🚚,4,0.38666666666666666,0.5266666666666667
363,0.0,0.435,0.565,0.5994,"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)",Super camera at night,5,0.3333333333333333,0.6666666666666666
364,0.0,0.125,0.875,0.7906,"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)",Nice phone... best 😍,5,0.8,0.65
365,0.049,0.787,0.164,0.6757,"Infinix Hot 11S (7° Purple, 64 GB)  (4 GB RAM)","Best in this price band, I bought for my sister, and she loved it.... Camera is perfect for this price range, decent performance, buttery smooth experience as it has 90hertz display.. Just one thing, if there would be a wide angle lens, it would be better, but no issue.. Go for it",5,0.5238095238095238,0.5952380952380951
366,0.0,0.744,0.256,0.9194,"Infinix Hot 11S (7° Purple, 64 GB)  (4 GB RAM)",Great phone under budget for gaming and for taking pictures. For PUBGM/BGMI players you should know that this device has gyroscope delay(5000milisec) but while playing BGMI in Graphic:smooth FPS:ultra(40) works well without lags... And tbh this is a great gaming phone under budget.,5,0.8,0.75
367,0.0,0.51,0.49,0.9596,"Infinix Hot 11S (7° Purple, 64 GB)  (4 GB RAM)",I think phone awesome very good products I like you phone camera is good processor g88 90 h display big battery full hd display I think good like this phone,5,0.61,0.6050000000000001
368,0.0,0.45,0.55,0.9402,"Infinix Hot 11S (7° Purple, 64 GB)  (4 GB RAM)","Best budget smartphone , all features are very good sound quality awesome and display quality very good",5,0.844,0.652
369,0.0,0.592,0.408,0.9017,"Infinix Hot 11S (7° Purple, 64 GB)  (4 GB RAM)",Now Infinix is a good brand.. This smart phone is a budget smartphone.. I am very happy.. I recommend you all please use this phone.. Value for money.,4,0.638095238095238,0.7476190476190476
370,0.0,0.679,0.321,0.9607,"Infinix Hot 11S (7° Purple, 64 GB)  (4 GB RAM)","Best budget smart phone under this price. If you are planning for a budget smart android phone with good battery backup, big display, nice camera quality photos, great stereo sounds and performance without any lags.. Then close your eyes and go for it. Review of mine after a week.",4,0.5040816326530612,0.5765306122448981
371,0.037,0.908,0.055,0.3655,"Infinix Hot 11S (7° Purple, 64 GB)  (4 GB RAM)","Honest Review after 7 Days.. Let's start with cons1. No notifications light (except charging) 2. Noise cancellation of phone mic is not so impressive3. Lots of Bloatware which you can't uninstall4. Game boost mode crashes every time while trying to launchOk now pros1. Phone is big, I mean really big2. Battery life And charging time is best in class 3. It comes with 90hz refresh rate but i am using it at 60 hz And it works flawless4. Sound quality of speaker is bestHonestly at th...",5,0.23593750000000002,0.4609375
372,0.053,0.725,0.222,0.7713,"Infinix Hot 11S (7° Purple, 64 GB)  (4 GB RAM)",Good in this price range. Everything in this range is ok (neither too god nor too bad).I felt that Infinix should work & improve their build quality. Infinix smartphones are not good in build as compared to other smartphones.,4,0.18125,0.51875
373,0.0,0.376,0.624,0.932,"Infinix Hot 11S (7° Purple, 64 GB)  (4 GB RAM)",Nice model I fully satisfied value for money camera quality very good battery is good,5,0.6775,0.8450000000000001
374,0.0,0.649,0.351,0.9274,"Infinix Hot 11S (7° Purple, 64 GB)  (4 GB RAM)","Terrific phone in this price...... Didn't expect this to be that good, night mode in the camera is great as well as the gaming performance.... battery is also great..Proper value for money",5,0.5,0.7833333333333333
375,0.049,0.787,0.164,0.6757,"Infinix Hot 11S (Green Wave, 64 GB)  (4 GB RAM)","Best in this price band, I bought for my sister, and she loved it.... Camera is perfect for this price range, decent performance, buttery smooth experience as it has 90hertz display.. Just one thing, if there would be a wide angle lens, it would be better, but no issue.. Go for it",5,0.5238095238095238,0.5952380952380951
376,0.0,0.744,0.256,0.9194,"Infinix Hot 11S (Green Wave, 64 GB)  (4 GB RAM)",Great phone under budget for gaming and for taking pictures. For PUBGM/BGMI players you should know that this device has gyroscope delay(5000milisec) but while playing BGMI in Graphic:smooth FPS:ultra(40) works well without lags... And tbh this is a great gaming phone under budget.,5,0.8,0.75
377,0.0,0.51,0.49,0.9596,"Infinix Hot 11S (Green Wave, 64 GB)  (4 GB RAM)",I think phone awesome very good products I like you phone camera is good processor g88 90 h display big battery full hd display I think good like this phone,5,0.61,0.6050000000000001
378,0.0,0.45,0.55,0.9402,"Infinix Hot 11S (Green Wave, 64 GB)  (4 GB RAM)","Best budget smartphone , all features are very good sound quality awesome and display quality very good",5,0.844,0.652
379,0.0,0.592,0.408,0.9017,"Infinix Hot 11S (Green Wave, 64 GB)  (4 GB RAM)",Now Infinix is a good brand.. This smart phone is a budget smartphone.. I am very happy.. I recommend you all please use this phone.. Value for money.,4,0.638095238095238,0.7476190476190476
380,0.0,0.679,0.321,0.9607,"Infinix Hot 11S (Green Wave, 64 GB)  (4 GB RAM)","Best budget smart phone under this price. If you are planning for a budget smart android phone with good battery backup, big display, nice camera quality photos, great stereo sounds and performance without any lags.. Then close your eyes and go for it. Review of mine after a week.",4,0.5040816326530612,0.5765306122448981
381,0.037,0.908,0.055,0.3655,"Infinix Hot 11S (Green Wave, 64 GB)  (4 GB RAM)","Honest Review after 7 Days.. Let's start with cons1. No notifications light (except charging) 2. Noise cancellation of phone mic is not so impressive3. Lots of Bloatware which you can't uninstall4. Game boost mode crashes every time while trying to launchOk now pros1. Phone is big, I mean really big2. Battery life And charging time is best in class 3. It comes with 90hz refresh rate but i am using it at 60 hz And it works flawless4. Sound quality of speaker is bestHonestly at th...",5,0.23593750000000002,0.4609375
382,0.053,0.725,0.222,0.7713,"Infinix Hot 11S (Green Wave, 64 GB)  (4 GB RAM)",Good in this price range. Everything in this range is ok (neither too god nor too bad).I felt that Infinix should work & improve their build quality. Infinix smartphones are not good in build as compared to other smartphones.,4,0.18125,0.51875
383,0.0,0.376,0.624,0.932,"Infinix Hot 11S (Green Wave, 64 GB)  (4 GB RAM)",Nice model I fully satisfied value for money camera quality very good battery is good,5,0.6775,0.8450000000000001
384,0.0,0.649,0.351,0.9274,"Infinix Hot 11S (Green Wave, 64 GB)  (4 GB RAM)","Terrific phone in this price...... Didn't expect this to be that good, night mode in the camera is great as well as the gaming performance.... battery is also great..Proper value for money",5,0.5,0.7833333333333333
385,0.0,0.509,0.491,0.926,LAVA A3  (Dark Blue + Grey S D),Very Very Very Very Very Very Good Products Nice Mobile And Best Price Thank You So Much Flipkart...,5,0.6775,0.5700000000000001
386,0.058,0.761,0.181,0.8727,LAVA A3  (Dark Blue + Grey S D),this is all you get for a tiny budget phone like this one. the sound quality and call quality is quite good on this phone. the best part is the battery back-up on this phone. Till now no issue with this phone although i have used for only about a month so far. Not too sure how good it will function in the future.,5,0.3777777777777778,0.6015432098765431
387,0.0,0.508,0.492,0.4404,LAVA A3  (Dark Blue + Grey S D),Good For Basic Usage,4,0.35,0.36250000000000004
388,0.0,0.423,0.577,0.9676,LAVA A3  (Dark Blue + Grey S D),"Value for money.  Excellent Battery backup.  Very Good Tower Signal ,  Very good display,  Very Good voice Clarity.  Loud speaker. Overall Very good phone.",5,0.677142857142857,0.702857142857143
389,0.0,0.616,0.384,0.9604,LAVA A3  (Dark Blue + Grey S D),"Awesome phone bought for my aunty best phone in this price, very useful for flexible use. Nice sound and volume, don't think gofor it. Also wireless fm works nicely. We can hear songs I the radio without headset.",5,0.665,0.6166666666666666
390,0.02,0.755,0.225,0.9542,LAVA A3  (Dark Blue + Grey S D),"Today, 3rd Aug, 2020, I received the mobile phone. I am very happy with the phone. it is really low price but good  feature phone. Battery is 1750 mah which is more than enough for a feature phone. Another remarkablefeature of this phone is it has inbuilt sound amplifier, that's why loudly and clearly music can be listened. This is purely indian origin phone. Feeling proud to be an Indian. Thank you Lava international.",5,0.3178571428571429,0.49861111111111117
391,0.0,0.388,0.612,0.9413,LAVA A3  (Dark Blue + Grey S D),"Good display, good battery perfomanance, best gift for aged people. Easy to use, light weight",3,0.5222222222222223,0.5722222222222223
392,0.046,0.655,0.299,0.9017,LAVA A3  (Dark Blue + Grey S D),Awesome design and features at this price point...Camera quality is not very good but decent 👌Battery backup is most highlight feature of this phone..😁I am love with this lava A3😘😘,5,0.37948717948717947,0.6456410256410257
393,0.0,0.625,0.375,0.8479,LAVA A3  (Dark Blue + Grey S D),Good product..You want a simple mobile using call these mobile very nice for calling and battery backup is also good with 2 days.,3,0.5449999999999999,0.6392857142857143
394,0.0,0.559,0.441,0.9837,LAVA A3  (Dark Blue + Grey S D),fantastic super super fast delivery very best choice for keypad mobile phone packaging is very good and very fast delivery before the date it is very glad to part of Flipkart fantastic mind blowing service from Flipkart and the product is very very good 👍👍👍👍👍👍👍👍,5,0.5396666666666667,0.7463333333333335
395,0.0,0.799,0.201,0.9589,"SAMSUNG 253 L Frost Free Double Door 3 Star Refrigerator  (Elegant Inox, RT28A3453S8/HL)","//  What I Like Most? //1) Double door fridge with a convenient button control panel and with a 3 star energy efficient rating is an amazing deal. Nearly consumes 195 units per year, very economical.2) Cooling is very good, you need to set freezer temperature at optimal settings for ice making. Within 1.5hrs it is making ice, which is good. For the fridge 1 to 7°c has been given at the outdoor, 3°c is enough throughout the year, at summer peak times you need to set it at 1 or 2°c.3) Power ...",4,0.37625,0.4975
396,0.025,0.911,0.064,0.5267,"SAMSUNG 253 L Frost Free Double Door 3 Star Refrigerator  (Elegant Inox, RT28A3453S8/HL)","The model that I ordered was Frost free Refrigerator. There are two models which look very similar, however the difference that I found was with the buttons in front. This one has just a button for power cool and the temp buttons (pic uploaded). Until it works, I have no issues with the buttons. Though it has 3 stars the unit consumed is very less (pic uploaded) Delivery took just one day. Just next day in the afternoon the installation guy came, opened and installed the refrigerator. I a...",5,0.10666666666666666,0.41133333333333333
397,0.0,0.704,0.296,0.8957,"SAMSUNG 253 L Frost Free Double Door 3 Star Refrigerator  (Elegant Inox, RT28A3453S8/HL)",A good buy and Kudos to the team who delivered it in 1days time.. do note that this may be an exceptional case even I was surprised delivery during lockdown.Very happy with the purchase,5,0.5666666666666667,0.875
398,0.0,0.494,0.506,0.9661,"SAMSUNG 253 L Frost Free Double Door 3 Star Refrigerator  (Elegant Inox, RT28A3453S8/HL)","Colour is nice, Function are User friendly, and easy to operate, performance is good, and overall worth for Money. Satisfied and impressed by Flipkart one day delivery service thanks You",5,0.4564814814814815,0.5814814814814815
399,0.024,0.88,0.097,0.7713,"SAMSUNG 253 L Frost Free Double Door 3 Star Refrigerator  (Elegant Inox, RT28A3453S8/HL)","I have ordered this fridge and delivered on time therefore I got offer on it that exchange option with my old fridge which is very good working quality and not even fainted its lustre and even after 6 years of used still it's glitter very well,perhaps in the bottom of side little bit rusted that's y I decided to purchase new one and after fascinated by this new fridge which I have been ordered and the delivery executive refused to accept my old fridge which is even working compresser in super...",1,0.21607007575757572,0.444469696969697
400,0.0,0.345,0.655,0.8591,"SAMSUNG 253 L Frost Free Double Door 3 Star Refrigerator  (Elegant Inox, RT28A3453S8/HL)","Excellent product , it works well , I happy with it",5,0.9,1.0
401,0.042,0.764,0.194,0.8953,"SAMSUNG 253 L Frost Free Double Door 3 Star Refrigerator  (Elegant Inox, RT28A3453S8/HL)","Main thing is space management, Samsung managed but not done smartly , LG is best in space management , we can not put 2.25 drink bottle vertically in fridge, even single door fridge can , we can not put medium sized utensils with out removing one rack , performance is ok , Design is good , not so practical",3,0.45904761904761904,0.38952380952380955
402,0.0,0.576,0.424,0.9633,"SAMSUNG 253 L Frost Free Double Door 3 Star Refrigerator  (Elegant Inox, RT28A3453S8/HL)","Awesome product.. samsung is the best brand ever! Product delivered safely, thanks flipkart only thing is installation of product is delayed.. rest it's a nice product buy without any second thought, value for money 👍",5,0.46666666666666673,0.5833333333333334
403,0.298,0.702,0.0,-0.5256,"SAMSUNG 253 L Frost Free Double Door 3 Star Refrigerator  (Elegant Inox, RT28A3453S8/HL)",Received dented and unbalanced. Bottom is uneven. Totally disappointed.,1,-0.475,0.475
404,0.039,0.7,0.26,0.9735,"SAMSUNG 253 L Frost Free Double Door 3 Star Refrigerator  (Elegant Inox, RT28A3453S8/HL)",I was sceptical about some dent on the backside of the product but the delivery and installation was surprisingly swift and on time. And after two weeks I am writing this review. I must say the product is great in space and design. Even in semi loaded and moderate settings it's cooling nicely in this summer condition. Now I have not monitored the energy consumption of it and would surely like to do it in future. I am satisfied with the product .,4,0.4428571428571429,0.709126984126984
405,0.038,0.61,0.352,0.9638,"SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Camellia Blue, RR21T2H2XCU/HL)",I am using this from last 10 days and its having a wonderful performance. Best thing is that its having no noise while compressor is working... awesome product and awesome service..thanks to Flipkart and delivery boys are decent n polite. Ekart service is superb.,5,0.7380952380952381,0.719047619047619
406,0.024,0.861,0.115,0.8294,"SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Camellia Blue, RR21T2H2XCU/HL)","Received this product today, after you see the product trust me you will be thinking that you have best decision to buy this fridge.1) The capacity of the fridge is way more than enough for a family with up to 4 members.2) The top of the fridge is matt finish. So very less risk of the top and sides getting scratched.3) The refrigerator does not make much of noise, that's the perk of buying a 5 star fridge.Later I will update about the power consumption of the fridge and any issues if I c...",5,0.3547619047619048,0.36952380952380953
407,0.0,0.526,0.474,0.8957,"SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Camellia Blue, RR21T2H2XCU/HL)","Best product, affordable price , good service  It saves electricity ,we are happy with this product",5,0.8333333333333334,0.6333333333333334
408,0.0,0.457,0.543,0.92,"SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Camellia Blue, RR21T2H2XCU/HL)",I am very happy with this product and thank u flipcart for giving me in best price..,5,1.0,0.65
409,0.0,0.639,0.361,0.9738,"SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Camellia Blue, RR21T2H2XCU/HL)","Design wise most beautiful but lock quality & chiller tray, vegetable box quality is cheap according to price. Led light is beautiful. l strongly belive in samsung technology. So from my sight awesome product (Blived in closed eyes). Also belive in omniTech retail too. Thanks both of you",5,0.5233333333333333,0.6833333333333333
410,0.309,0.147,0.544,0.3818,"SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Camellia Blue, RR21T2H2XCU/HL)","Excellent , low noice",5,0.5,0.65
411,0.084,0.841,0.075,-0.0772,"SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Camellia Blue, RR21T2H2XCU/HL)","Brought this few days back. Now start giving problems. Automatically getting defrost any random time.Ice cream, ice melt every days. Always you can see the water droplets on glass.",1,-0.2333333333333333,0.19999999999999998
412,0.054,0.698,0.248,0.8742,"SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Camellia Blue, RR21T2H2XCU/HL)",The working of fridge is very good it is enough for small family. The egg tray is useless and it is very good product. The horizontal handle is not that much convinient apart from this it is ver good good cooling,5,0.33375,0.5075000000000001
